"user_id","hotel_hunter_index","average_bags_scaled","cancellation_rate_scaled","bargain_hunter_index","combined_booking_scaled","session_intensity_index"
"581770","","0","0","","0.5","0.5011520737327189"
"581901","","0.05","0","0.006703949455124642","0.6","0.47177419354838707"
"582227","","0.06666666666666667","0","0.005577786749037863","0.5","0.35599078341013823"
"582484","","0.13333333333333333","0","","1","0.380184331797235"
"582577","","0.13333333333333333","0","","1","0.4890552995391705"
"582636","","0.2","0","","1","0.5720046082949309"
"582995","","0.06666666666666667","0","0.0017607462609447132","0.5","0.4372119815668203"
"583016","","0","0","","1","0.34389400921658986"
"583087","0.00011558548322332127","0.06666666666666667","0","","1","0.40437788018433174"
"583200","","0.2","0","0.0023751182738959323","0.5","0.4078341013824885"
"583483","","0","0","0.031249759314672533","1","0.4441244239631337"
"583612","","0.1","0","","0.75","0.4735023041474654"
"583764","","0.5","0","","1","0.3870967741935484"
"583976","0.005507949114520198","0","0","0.00011310738593393164","1","0.38536866359447003"
"584134","","0","0","","1","0.4700460829493088"
"584247","","0.13333333333333333","0","","1","0.35080645161290325"
"584423","0.0002602098399030222","0","0","","1","0.4700460829493088"
"584843","","0","0.3333333333333333","","1","0.5736582183179724"
"585585","0.0014472232237706809","0.05714285714285714","0","","1","0.4199308755760368"
"585722","0.0005466612790109007","0.1","0","0.0008432348844228678","0.6666666666666666","0.4804147465437788"
"585882","0.00006883194694087977","0.3","0","","0.6666666666666666","0.5028801843317972"
"586038","0.0016845132763913852","0.15","0","","1","0.4095622119815668"
"586122","","0","0","","1","0.3680875576036866"
"586192","","0.1","0.3333333333333333","","0.6666666666666666","0.37672811059907835"
"586251","0.00009887491599651445","0.13333333333333333","0.25","","0.75","0.34907834101382484"
"586312","0.00574927893658822","0.13333333333333333","0","","1","0.511520737327189"
"586631","","0.2","0","","0.5","0.44930875576036866"
"586672","","0.1","0","0.00019290323606074177","0.75","0.40264976958525345"
"586732","","0.2","0","","1","0.3577188940092165"
"586803","","","0","","0","0.466589861751152"
"586936","0.00007169742052854356","0.2","0","","0.5","0.511520737327189"
"587304","0.00002933795309333494","0.2","0","0.014129214478677474","0.6666666666666666","0.506336405529954"
"587313","","0","0","0.015786430199789682","0.3333333333333333","0.5391705069124424"
"587753","","","0","","0","0.3335253456221198"
"587754","","0.4","0.3333333333333333","","0.6666666666666666","0.39103704089861746"
"587802","","0.1","0","0.007635843799126391","1","0.45794930875576034"
"587810","","0.13333333333333333","0","0.0042165387489995505","0.6666666666666666","0.35944700460829493"
"588386","","0.2","0","","1","0.45276497695852536"
"588391","0.0009760481544956737","0.1","0","","1","0.39919354838709675"
"588414","0.00007751721959806229","0","0","","1","0.466589861751152"
"588797","0.00016770073828135108","0.4666666666666667","0.25","0.0094388914509771","1","0.35253456221198154"
"589539","","","0","","0","0.4078341013824885"
"589775","0.0018542824896543074","0.1","0","","0.6666666666666666","0.4216589861751152"
"589812","0.007814655352589558","0.2","0","","1","0.33698156682027647"
"589884","","0.3","0","","0.3333333333333333","0.36290322580645157"
"590040","0.0001449941751525274","0.12","0","0.0021023098689569673","0.6666666666666666","0.35944700460829493"
"590397","","","0","","0","0.3542626728110599"
"590471","","0.15","0","","0.5","0.5858294930875576"
"590473","","0","0","","0.5","0.3127880184331797"
"590697","","0","0","","0.3333333333333333","0.4925115207373272"
"590843","","","0","","0","0.26785714285714285"
"590981","","0.2","0","","0.6666666666666666","0.34907834101382484"
"591063","","0.2","0.3333333333333333","","0.3333333333333333","0.4147465437788018"
"591097","0.0008363638897016818","0.13333333333333333","0","","0.75","0.5408986175115207"
"591381","","0.2","0","","0.5","0.380184331797235"
"591714","","0.12","0","","0.6666666666666666","0.4216589861751152"
"592366","0.002153514129436881","0.1","0","","0.6666666666666666","0.451036866359447"
"592371","","0.13333333333333333","0","","0.5","0.4354838709677419"
"592403","0.0021814432415109587","0.2","0.3333333333333333","0.003034177371980231","0.6666666666666666","0.34389400921658986"
"592886","","0.06666666666666667","0","","1","0.4406682027649769"
"592929","","0.13333333333333333","0","0.00029931589233825903","0.6666666666666666","0.39746543778801846"
"593350","","0.1","0","","1","0.542626728110599"
"593385","0.0002178590521783705","0.2","0","0.0012736390370857787","1","0.4354838709677419"
"593401","","0.1","0","","0.5","0.43894009216589863"
"593494","","0","0","","1","0.2799539170506912"
"593672","0.0009753514748707659","0.2","0","0.0988287487975942","0.3333333333333333","0.18836405529953917"
"593833","","0","0.5","","1","0.3646313364055299"
"594000","","","0","","0","0.30414746543778803"
"594042","0.00002148095510132044","0.06666666666666667","0","","1","0.5046082949308756"
"595123","","0","0.3333333333333333","0.014141574628764905","0.6666666666666666","0.35080645161290325"
"595183","","","0.3333333333333333","","0.3333333333333333","0.4026497695852535"
"595257","","0.1","0","","1","0.45276497695852536"
"595386","0.00005988658055706503","0.13333333333333333","0","0.0034528737032380064","0.8333333333333334","0.456221198156682"
"595527","0.00004930032875082064","0.1","0","","0.6666666666666666","0.4942396313364055"
"595587","","0","0","","0.75","0.3870967741935484"
"595897","0.0018852150650002092","","0","","0","0.309331797235023"
"596153","0.000028320026752497597","0.08","0","0.0010571315491266324","0.8","0.2523041474654378"
"596220","","0.2","0","","0.5","0.4717741935483871"
"596349","","","0","","0","0.39919354838709675"
"596505","0.0002678200402762786","0.16","0","0.004694015521230052","0.6666666666666666","0.4700460829493088"
"596732","","0","0","","1","0.30414746543778803"
"597029","","0.2","0","","0.6","0.49942396313364057"
"597300","","0","0","0.0008446585373125083","1","0.3283410138248848"
"597434","","0.1","0.2","","0.6","0.32315668202764974"
"597734","","0.06666666666666667","0","","0.3333333333333333","0.24193548387096775"
"597836","","0.2","0","","1","0.31451612903225806"
"598233","","0.1","0","0.00035856914414051716","1","0.35599078341013823"
"598265","","0.1","0","","0.5","0.3715437788018433"
"598526","","","0","","0","0.4752304147465438"
"598881","0.000005158746746340275","0.08","0","","0.8333333333333334","0.3352534562211982"
"598911","0.002142373448146135","0.16666666666666669","0","0.00004624092624188795","0.8333333333333334","0.3715437788018433"
"599244","","0","0","","0","0.41301843317972353"
"599437","0.00048070894118630597","0","0","0.0019572377539063763","1","0.45794930875576034"
"599454","","0","0.25","0.010371689093028748","1","0.16657849596774194"
"599833","","0.05","0","0.0005290684068967564","1","0.30414746543778803"
"600018","0.005698714924669027","0.24","0","","0.8","0.4925115207373272"
"600057","0.0014170463570622412","0","0","","1","0.3577188940092165"
"600287","","0.1","0","0.0018618251070134926","1","0.2920506912442396"
"600351","","0.1","0","","0.5","0.4147465437788018"
"600648","0.00038603018016135094","0.15","0","","0.6","0.506336405529954"
"600842","","0","0.25","","0.25","0.4321828876728111"
"601116","","0","0","","0.5","0.309331797235023"
"601917","","0.1","0","0.002772907417962186","0.75","0.20564516129032256"
"602190","","0","0","","0.5","0.36290322580645157"
"602656","","0.2","0","0.005067192533689209","1","0.35080645161290325"
"602769","","0.12","0.16666666666666666","","1","0.5389403761520737"
"602921","","0.2","0","","1","0.4147465437788018"
"603809","0.0010596497094845965","0.2","0","0.002193659958813386","0.5","0.4907834101382489"
"603875","0.0005549053212389749","0.1","0","","1","0.4752304147465438"
"604592","","0.2","0","","0","0.24366359447004607"
"605136","","","0","","0","0.4752304147465438"
"605494","","0.2","0","","1","0.4942396313364055"
"605607","","0.4","0","","1","0.32661290322580644"
"605776","","0.2","0","0.00006765214857556802","0.2","0.4337557603686636"
"605943","","0","0","","0","0.35944700460829493"
"606060","","0.2","0","","1","0.4821428571428571"
"606283","","0","0","","1","0.22983870967741937"
"606648","","0","0","","0.5","0.41301843317972353"
"606762","","0.3","0","","0.6666666666666666","0.4838709677419355"
"607280","","0.2","0","0.00866251387339262","1","0.3352534562211982"
"607706","","0.2","0","","0","0.49769585253456217"
"608039","","0.2","0","","0.5","0.4302995391705069"
"608086","","0.06666666666666667","0.25","0.004283704161031472","0.75","0.4700460829493088"
"608287","","0.13333333333333333","0","","0.75","0.4216589861751152"
"608296","0.00008382873312747966","0.1","0","","0.5","0.4199308755760368"
"608478","0.00012724648443166925","0.2","0","","0","0.5132488479262672"
"608521","","0.2","0","0.001994460074859324","1","0.4199308755760368"
"608629","0.0004025414872716632","0.08","0","0.004117898375129131","1","0.2713133640552995"
"608820","0.0003152309426606128","0.7","0","0.03735001317934661","0.6666666666666666","0.4078341013824885"
"608866","0.0069236021123326216","0.2","0","","1","0.35080645161290325"
"608970","","0","0","","0","0.43202764976958524"
"609262","","0.05","0","0.0020745185987780597","1","0.43202764976958524"
"609673","","0.13333333333333333","0","0.010568003669711445","1","0.3162442396313364"
"610294","","0.1","0","","1","0.4735023041474654"
"610306","","0.15","0","","0.75","0.42511520737327185"
"610395","","0.2","0","","0.6666666666666666","0.5149769585253456"
"611087","0.0028649058586775428","0.2","0","0.002185765267168238","0.5","0.5616359447004609"
"611177","","0.1","0","","1","0.3248847926267281"
"611350","","0.2","0","","1","0.3940092165898617"
"611839","0.0000162143015860095","0.05","0","","0.8","0.4804147465437788"
"612562","","0.1","0.3333333333333333","","0.3333333333333333","0.4095622119815668"
"612685","","0.1","0","","1","0.2834101382488479"
"613275","0.005340746004542351","0.06666666666666667","0","","0.6666666666666666","0.5322580645161291"
"614092","","","0","","0","0.35599078341013823"
"614412","","0","0","","1","0.5650921658986175"
"614828","","0","0","","0.5","0.45103686635944695"
"615544","","0.2","0","","0","0.4942396313364055"
"615674","","","0","","0","0.41301843317972353"
"616125","","0.2","0","","1","0.35944700460829493"
"616461","","0.1","0","","0.5","0.3836405529953917"
"616692","","0.2","0","0.0020386298612282638","0","0.4043778801843318"
"616789","0.001702784528935095","0.2","0","","0","0.42338709677419356"
"616795","","0.06666666666666667","0","0.002508813054797778","0.75","0.45103686635944695"
"616950","","0.2","0","","1","0.4441244239631337"
"617402","0.0036514024160849384","0.05","0.2","0.00029259857562459685","1","0.39919354838709675"
"617743","","0.2","0","","0.5","0.33698156682027647"
"617994","0.0009446975713748274","0.2","0","","0.6666666666666666","0.4925115207373272"
"618181","","0","0","","1","0.4838709677419355"
"618201","","0","0","0.0017343064276855846","0.5","0.4700460829493088"
"618392","","0.2","0","","0","0.5305299539170507"
"618664","0.011181707979768423","","0","","0","0.4890552995391705"
"619079","","0.1","0.2","","1","0.4441244239631337"
"619432","0.000023056778062421164","0.2","0","","0.5","0.3663594470046083"
"619918","","0.13333333333333333","0","0.0007571159232054593","0.6666666666666666","0.30241935483870963"
"620033","","0.2","0.5","","1","0.5439939884792626"
"620394","","0.4","0","0.016900039901753327","0.5","0.5201612903225806"
"620991","","0.2","0","","0.5","0.33006912442396313"
"621081","","0.13333333333333333","0","0.0031966285691244294","1","0.3922811059907834"
"622813","","0.15","0","","0.75","0.4544930875576037"
"623043","","0.2","0","","1","0.40264976958525345"
"623750","","0","0","","1","0.4925115207373272"
"623941","","0.26666666666666666","0","0.02166484293430306","0.5","0.35253456221198154"
"624762","","0.2","0","0.04747150790890938","1","0.32315668202764974"
"626519","","0","0","0.004082154183779031","0.6666666666666666","0.21947004608294932"
"626645","","0.13333333333333333","0","0.027583565402662918","1","0.40437788018433174"
"628653","0.0006158964556740755","0.13333333333333333","0","","0.6666666666666666","0.40264976958525345"
"628694","0.00011267209570098003","0.2","0","","0.5","0.49942396313364057"
"628762","","","0","","0","0.31451612903225806"
"629647","","0.2","0","0.003742097332198057","1","0.3732718894009216"
"629701","","0.06666666666666667","0","","0.75","0.4544930875576037"
"630178","","0.2","0","","1","0.6082949308755761"
"630609","0.00005834194230298398","0.04","0","","1","0.3611751152073733"
"631388","","0","0","","0","0.4735023041474654"
"632425","","0","0","","0.5","0.4769585253456221"
"632965","0.000015056020782727298","0.04","0","","0.8333333333333334","0.2557603686635945"
"635442","0.0007808385235965389","0.1","0","0.001000247936461492","1","0.5184331797235024"
"635861","","0","0","","1","0.3870967741935484"
"635949","","0.2","0","","0.75","0.532258064516129"
"636102","0.0011960247460602765","0.08","0","0.00005127531303111662","0.8","0.28686635944700456"
"636520","","0.2","0","0.004653770107816511","1","0.30241935483870963"
"636524","0.000202797105359493","0.2","0","","0.5","0.4320276497695853"
"636966","","0.5","0","","0.6666666666666666","0.35253456221198154"
"637075","","0.2","0","","1","0.542626728110599"
"637086","","0.06666666666666667","0","0.00041998513781718567","0.75","0.45276497695852536"
"637633","","0.1","0","","0.3333333333333333","0.298963133640553"
"637687","","0.1","0","0.00007233558482994838","1","0.5460829493087558"
"638162","","0.13333333333333333","0","0.0002771666174013376","0.3333333333333333","0.375"
"638874","","0.1","0","","1","0.3473502304147465"
"640649","","0.2","0","","1","0.2540322580645161"
"641012","","0.1","0","","0.6666666666666666","0.5599078341013825"
"641102","","0.1","0","","0.3333333333333333","0.4095622119815668"
"641537","0.00037767002466245874","0","0","","0.5","0.4078341013824885"
"642679","","0","0","","1","0.41129032258064513"
"643344","","0","0","0.008179954745718039","0","0.3767281105990784"
"643714","","0.2","0.3333333333333333","","0.6666666666666666","0.33698156682027647"
"644784","","0.2","0","","1","0.3646313364055299"
"645047","","0","0.2","0.0006394149272262215","1","0.28513824884792627"
"645415","","0.2","0","","0.5","0.47868663594470046"
"645664","","","0","","0","0.521889400921659"
"646405","0.0012533963131714247","0","0","","0.5","0.35080645161290325"
"647662","","0.13333333333333333","0.25","","0.75","0.40610599078341014"
"647862","","","0","","0","0.45449308755760365"
"648852","","0.2","0","0.014737080416973667","1","0.5633640552995391"
"648983","0.00010941353509175272","0.05","0","","1","0.44758064516129037"
"650901","","0.1","0","0.007197515370718654","0.5","0.23847926267281105"
"651030","","0","0","0.0038187569036885155","0.6666666666666666","0.4009216589861751"
"651193","","0.33333333333333337","0","0.00436949872756094","0.6666666666666666","0.47177419354838707"
"651201","0.0004713037662500523","0","0","","1","0.380184331797235"
"651269","0.00020855602199915205","0.1","0","","1","0.4769585253456221"
"651491","0.0000080707655008537","0.06666666666666667","0.16666666666666666","0.0023875080357858122","0.6666666666666666","0.4078341013824885"
"651818","","0.2","0","","0.5","0.34389400921658986"
"652359","","0","0","","1","0.5789170506912442"
"652737","","0.2","0","","1","0.380184331797235"
"653838","","0.13333333333333333","0.25","","0.5","0.35149487903225807"
"654913","","0.2","0","","0.5","0.3663594470046083"
"655051","","0","0","0.001996512544868144","1","0.44585253456221197"
"655166","","0.2","0.5","","0.5","0.44585253456221197"
"657591","0.00008976716966935585","0.06666666666666667","0","","0.75","0.4683179723502304"
"659360","","0","0.5","0.002127686003523684","1","0.4340006561059908"
"661639","","0","0","","1","0.35944700460829493"
"661697","","0.1","0","","1","0.28859447004608296"
"661930","","","0","","0","0.5097926267281105"
"663376","","0","0","","1","0.4095622119815668"
"664663","0.0003404512554702749","0.2","0","0.0029088311406065253","0.8","0.451036866359447"
"665397","","0","0","","1","0.3317972350230415"
"665593","0.00003500815115161142","0.3","0.2","","1","0.39833557430875577"
"666049","","0","0","","1","0.39746543778801846"
"666292","","0.2","0.5","","1","0.45317665092165904"
"669356","","0.2","0","","1","0.375"
"669449","0.0015527038136242666","0.13333333333333333","0.4","","1","0.22465437788018433"
"670626","","0.13333333333333333","0","","0.5","0.3715437788018433"
"672468","0.0006381585364154441","0.05","0","","0.8","0.4821428571428571"
"673874","","0.2","0","","1","0.4769585253456221"
"675053","","0.13333333333333333","0","0.00019873967454613918","1","0.47868663594470046"
"675594","0.00012201846001954685","0.2","0","0.003987204521013268","1","0.511520737327189"
"676570","","0.1","0.3333333333333333","","1","0.23456988940092163"
"676707","","0.2","0","","0","0.45967741935483875"
"678888","","0.2","0","","1","0.5443548387096775"
"679611","","0.15","0","0.0032939017443316017","0.8","0.42338709677419356"
"679831","","0.2","0.5","0.0022770867894413445","1","0.3317972350230415"
"681581","","0.2","0","","1","0.4095622119815668"
"682247","","0.13333333333333333","0","","1","0.5702764976958525"
"684543","0.00044471382723274206","0","0","","0.5","0.3473502304147465"
"684764","","0","0","0.016511829068049058","1","0.32661290322580644"
"685594","0.0013606153074447183","0","0","","1","0.4147465437788018"
"686408","0.0003432486921179811","0","0","","0.5","0.4752304147465438"
"686445","","","0","","0","0.31451612903225806"
"688600","","0.2","0","","0.5","0.4147465437788018"
"689456","","","0","","0","0.28859447004608296"
"691541","","0","0.5","","1","0.3646313364055299"
"692211","","0.2","0.5","","0.5","0.2609447004608295"
"692510","0.002266647159637169","0.13333333333333333","0","","0.6666666666666666","0.4078341013824885"
"693765","","0.15","0","","1","0.49769585253456217"
"695011","","0.2","0","","0.5","0.5288018433179724"
"696475","","0.2","0","0.00267199597813313","0.5","0.4441244239631337"
"700028","","0.2","0","","0.5","0.37672811059907835"
"705310","","0.1","0","0.013813038276384176","1","0.4216589861751152"
"707260","","0.06666666666666667","0","","1","0.49942396313364057"
"709630","","0.2","0.5","","0.5","0.380184331797235"
"711391","","0.15","0","","1","0.5115207373271888"
"714166","","0","0","","1","0.2730414746543779"
"714565","","0.06666666666666667","0","0.00037169563683703337","1","0.39573732718894006"
"721552","","0.4","0","","1","0.5011520737327189"
"722828","","0.2","0","","0.5","0.4354838709677419"
"724581","0.0033833549304017048","0.12","0","","0.4","0.42338709677419356"
"726953","","0.05","0","0.00014343274403884814","0.75","0.3317972350230415"
"730639","0.023076537223592354","","0","","0","0.49769585253456217"
"732729","0.0000377087013818457","0","0","0.0003391821815179081","0.6","0.29377880184331795"
"736075","","0.2","0.25","0.0006602021393192496","1","0.45103686635944695"
"739734","","","0","","0","0.3058755760368663"
"742639","0.00024035447059315304","0.2","0","0.09057256109712501","0.5","0.4095622119815668"
"750982","","0.15","0","","1","0.31451612903225806"
"756030","","0.06666666666666667","0","0.010555449728541047","1","0.47177419354838707"
"763792","","","0","","0","0.42511520737327185"
"777846","","0.1","0","","1","0.4302995391705069"
"","","","","","","0.48732718894009214"
"","","","","","","0.4354838709677419"
"","","","","","","0.4769585253456221"
"","","","","","","0.3732718894009216"
"","","","","","","0.40264976958525345"
"","","","","","","0.6117511520737328"
"","","","","","","0.5529953917050691"
"","","","","","","0.43202764976958524"
"","","","","","","0.41301843317972353"
"","","","","","","0.4182027649769585"
"","","","","","","0.4095622119815668"
"","","","","","","0.40610599078341014"
"","","","","","","0.3611751152073733"
"","","","","","","0.3162442396313364"
"","","","","","","0.3836405529953917"
"","","","","","","0.45276497695852536"
"","","","","","","0.6117511520737328"
"","","","","","","0.45967741935483875"
"","","","","","","0.3179723502304147"
"","","","","","","0.3663594470046083"
"","","","","","","0.466589861751152"
"","","","","","","0.4544930875576037"
"","","","","","","0.4147465437788018"
"","","","","","","0.41647465437788017"
"","","","","","","0.6203917050691243"
"","","","","","","0.3197004608294931"
"","","","","","","0.4337557603686636"
"","","","","","","0.41129032258064513"
"","","","","","","0.5253456221198157"
"","","","","","","0.5408986175115208"
"","","","","","","0.5495391705069124"
"","","","","","","0.42338709677419356"
"","","","","","","0.3767281105990784"
"","","","","","","0.3732718894009216"
"","","","","","","0.35944700460829493"
"","","","","","","0.3715437788018433"
"","","","","","","0.30414746543778803"
"","","","","","","0.36808755760368667"
"","","","","","","0.4302995391705069"
"","","","","","","0.3732718894009216"
"","","","","","","0.3317972350230415"
"","","","","","","0.36808755760368667"
"","","","","","","0.5011520737327189"
"","","","","","","0.2142857142857143"
"","","","","","","0.42511520737327185"
"","","","","","","0.2782258064516129"
"","","","","","","0.4614055299539171"
"","","","","","","0.435483870967742"
"","","","","","","0.38536866359447003"
"","","","","","","0.34216589861751145"
"","","","","","","0.3836405529953917"
"","","","","","","0.42338709677419356"
"","","","","","","0.3819124423963134"
"","","","","","","0.4838709677419355"
"","","","","","","0.4890552995391705"
"","","","","","","0.456221198156682"
"","","","","","","0.36981566820276496"
"","","","","","","0.39573732718894006"
"","","","","","","0.5357142857142857"
"","","","","","","0.5460829493087558"
"","","","","","","0.3058755760368664"
"","","","","","","0.3456221198156682"
"","","","","","","0.41301843317972353"
"","","","","","","0.3646313364055299"
"","","","","","","0.37845622119815664"
"","","","","","","0.36290322580645157"
"","","","","","","0.506336405529954"
"","","","","","","0.37845622119815664"
"","","","","","","0.4925115207373272"
"","","","","","","0.41301843317972353"
"","","","","","","0.5754608294930875"
"","","","","","","0.5236175115207373"
"","","","","","","0.40264976958525345"
"","","","","","","0.44239631336405527"
"","","","","","","0.3715437788018433"
"","","","","","","0.5305299539170507"
"","","","","","","0.49769585253456217"
"","","","","","","0.309331797235023"
"","","","","","","0.41129032258064513"
"","","","","","","0.5478110599078341"
"","","","","","","0.32661290322580644"
"","","","","","","0.4354838709677419"
"","","","","","","0.34907834101382484"
"","","","","","","0.4735023041474654"
"","","","","","","0.5011520737327189"
"","","","","","","0.4406682027649769"
"","","","","","","0.40264976958525345"
"","","","","","","0.47868663594470046"
"","","","","","","0.4095622119815668"
"","","","","","","0.4337557603686636"
"","","","","","","0.3317972350230415"
"","","","","","","0.39573732718894006"
"","","","","","","0.3922811059907834"
"","","","","","","0.4700460829493088"
"","","","","","","0.4683179723502304"
"","","","","","","0.4285714285714286"
"","","","","","","0.4199308755760368"
"","","","","","","0.34907834101382484"
"","","","","","","0.4683179723502304"
"","","","","","","0.23847926267281105"
"","","","","","","0.4544930875576037"
"","","","","","","0.40437788018433174"
"","","","","","","0.3317972350230415"
"","","","","","","0.4182027649769585"
"","","","","","","0.4199308755760368"
"","","","","","","0.1728110599078341"
"","","","","","","0.5806451612903226"
"","","","","","","0.48559907834101385"
"","","","","","","0.47177419354838707"
"","","","","","","0.46140552995391704"
"","","","","","","0.36290322580645157"
"","","","","","","0.3473502304147465"
"","","","","","","0.39746543778801846"
"","","","","","","0.3127880184331797"
"","","","","","","0.5270737327188939"
"","","","","","","0.3680875576036866"
"","","","","","","0.45103686635944695"
"","","","","","","0.6169354838709677"
"","","","","","","0.45449308755760365"
"","","","","","","0.45967741935483875"
"","","","","","","0.5288018433179723"
"","","","","","","0.3646313364055299"
"","","","","","","0.6445852534562212"
"","","","","","","0.4216589861751152"
"","","","","","","0.44585253456221197"
"23557","0.002680474856832337","","0","","0","0.3335253456221198"
"133058","","0","0","","0","0.42338709677419356"
"160754","","0.2","0","","1","0.4959677419354839"
"164522","","0.2","0","0.0020211524118095166","1","0.32315668202764974"
"175032","0.0011381065533972775","0.1","0","","0.6666666666666666","0.3784562211981567"
"187212","","0.13333333333333333","0","","1","0.5011520737327189"
"217136","","0","0","","0.5","0.33698156682027647"
"229108","","0","0.5","","0.5","0.5149769585253456"
"249521","0.0011766918864690881","0.2","0","","0.5","0.4925115207373272"
"258451","","","0.5","","0.5","0.2402073732718894"
"290123","","0.17142857142857143","0","","0.8571428571428571","0.45449308755760365"
"297546","0.000010000032154444227","0.15","0","","0.8","0.4890552995391705"
"313724","","0.15","0.16666666666666666","","0.8333333333333334","0.3162442396313364"
"324191","","0.1","0","","1","0.3819124423963134"
"331039","0.003440203987794173","0.6","0.5","","1","0.5536204562211982"
"334787","","0.13333333333333333","0","0.00015163477072802867","1","0.4959677419354839"
"343928","","0.1","0","0.020399771155007584","0.5","0.4182027649769585"
"348817","","0.13333333333333333","0","","0.75","0.5668202764976958"
"354950","","0.2","0","","1","0.47177419354838707"
"356046","","0","0","","1","0.3663594470046083"
"361759","0.00016650643035293788","0.1","0","","0.75","0.5270737327188939"
"363535","","0.13333333333333333","0.25","0.0012690220309888734","1","0.26396624999999996"
"371201","","0.6","0","","0","0.3058755760368663"
"377069","","0.2","0.5","","0.5","0.47177419354838707"
"381259","","0.2","0","","1","0.3248847926267281"
"387282","0.016498766877063913","","0","","0","0.48559907834101385"
"387783","","0","0","","0.3333333333333333","0.4821428571428571"
"395202","","","0","","0","0.39746543778801846"
"396552","","0.1","0","","1","0.5720046082949308"
"407118","","0.13333333333333333","0.25","","1","0.29723502304147464"
"407642","","0","0","","1","0.39746543778801846"
"411179","","0.1","0.25","0.016809217547898256","0.75","0.3456221198156682"
"413418","","0.3","0","","0.3333333333333333","0.4285714285714286"
"416580","0.00025602976215357605","0.05","0.16666666666666666","","0.6666666666666666","0.389417189516129"
"418488","","0.1","0","","1","0.233294930875576"
"420648","","0","0","0.005099824324800561","0.3333333333333333","0.38536866359447003"
"421247","0.0008828324206830247","0.1","0","","1","0.3335253456221198"
"421515","0.0004838439994983906","0.1","0","","1","0.33698156682027647"
"421666","","0.2","0.3333333333333333","","1","0.41129032258064513"
"423042","0.00002466245872173223","0.1","0.14285714285714285","","0.5714285714285714","0.568929349078341"
"423413","","","0","","0","0.4683179723502304"
"426478","0.0008299776598066945","0","0.3333333333333333","","0.3333333333333333","0.2024068410138249"
"427506","0.001141161225598796","0.13333333333333333","0.25","0.0017565690352640327","1","0.43154775345622115"
"428056","","0","0","","0.75","0.537442396313364"
"431337","","0.2","0","","1","0.4475806451612903"
"431602","0.0023025261603199154","0.13333333333333333","0.25","0.0008948433353614323","0.75","0.39746543778801846"
"433905","","","0","","0","0.4182027649769585"
"434238","","0.1","0","","0.5","0.37672811059907835"
"434623","0.0010544992565433146","0.05","0.2","0.001378835581255579","1","0.2713133640552995"
"435669","0.0006552271872256824","0.1","0","","1","0.3542626728110599"
"435837","","","0","","0","0.3922811059907834"
"437539","0.00007816745391464282","0.08","0","","1","0.6065668202764977"
"437549","0.0014128662793127952","0.2","0","","1","0.34043778801843316"
"438406","0.0007064331396563976","0.1","0","0.00011006962647417808","0.75","0.5028801843317972"
"438596","","0.2","0","0.008393275890388975","0.5","0.3715437788018433"
"439052","","0.1","0","0.00004886293326466598","1","0.5046082949308756"
"440655","0.0012927587119787095","0","0","","1","0.40437788018433174"
"441448","","0.2","0","","1","0.29723502304147464"
"442812","","","0","","0","0.35599078341013823"
"442819","","0.2","0","","1","0.2557603686635945"
"443598","0.0024923713581072606","0.1","0","0.0016664023515296637","1","0.3611751152073733"
"445351","0.0008393089444797006","0","0","","0.75","0.43202764976958524"
"446933","","0.1","0","0.01789794165942277","1","0.3456221198156682"
"447053","","0.1","0","","1","0.3940092165898617"
"448564","0.000026668896041466373","0.1","0","","0.8","0.3335253456221198"
"449619","0.0005371399908038289","0.2","0","","1","0.3680875576036866"
"449804","","0.2","0","","1","0.3922811059907834"
"453143","0.00015588903286934474","0.15","0","","0.8","0.3940092165898617"
"454264","","0","0","","0","0.24366359447004607"
"454616","","0","0","","1","0.36290322580645157"
"454661","","0.06666666666666667","0","0.0025124171386747447","1","0.3940092165898617"
"458688","","0","0","0.017952615978238516","0.5","0.4769585253456221"
"459486","","0.1","0","","0.5","0.35599078341013823"
"459645","","0.2","0","","1","0.4026497695852535"
"460625","0.000017751396842647946","0.06666666666666667","0.16666666666666666","0.0009602722207998978","0.6666666666666666","0.5902401808755762"
"461744","","0","0","","0.5","0.5616359447004609"
"462456","","0.04","0","0.0011251805863570193","0.6","0.2402073732718894"
"464160","","0.2","0","0.007536856080555043","0.5","0.30414746543778803"
"464597","","","0","","0","0.3646313364055299"
"464673","","0.2","0","0.001206526249052327","0.25","0.3473502304147465"
"466205","","0.2","0","","0.5","0.3317972350230415"
"466723","","0","0.2","0.0007490522290456705","1","0.37448617741935486"
"467007","","0.4","0","0.00041678707914097725","0.25","0.23847926267281105"
"468370","","0.1","0","","0.5","0.5167050691244239"
"468666","0.00020087595851505058","0.06666666666666667","0","0.010015958341980798","1","0.6221198156682027"
"468801","","0.06666666666666667","0","0.004087179132201101","0.6666666666666666","0.3646313364055299"
"469237","","","0","","0","0.3335253456221198"
"471077","","0.1","0","0.005353706824806927","0.8333333333333334","0.28859447004608296"
"471565","","0.2","0","","0.5","0.37845622119815664"
"471717","","0.06666666666666667","0","","1","0.4804147465437788"
"472614","","0.1","0","0.000607041967562632","1","0.43202764976958524"
"472713","0.002882591116194761","0.2","0","","1","0.4752304147465438"
"472785","","0.13333333333333333","0","0.0001997898235726866","0.6666666666666666","0.2661290322580645"
"473402","","0.2","0.25","","1","0.4171387690092166"
